"Sequence_ID"	"Functional.annotation"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Solyc01g109470"	"BURP domain-containing protein "	71.1609594910967	-0.665856289530277	0.679973851339493	-0.979238081315324	0.327462356591075	0.721274479779089
"Solyc09g065800"	"Fatty acid elongase 3-ketoacyl-CoA synthase "	8.15261380425128	-0.665309114292942	1.77041168205147	-0.375793450211543	0.707070457491822	NA
"Solyc09g090190"	"Dehydration-responsive protein-like "	6165.3042418952	-0.665114447204269	0.381790299276793	-1.74209362695742	0.0814920625842444	0.43717500685685
"Solyc07g063080"	"Dynamin family protein "	137.791387303583	-0.664918263401016	0.29651865702452	-2.24241627853465	0.0249344806888664	0.268167778455033
"Solyc05g054110"	"RHO protein GDP dissociation inhibitor "	26.596807455737	-0.664861091218877	0.612616763714453	-1.08528060379486	0.277797393844095	0.688225768812522
"Solyc01g087060"	"Ring-h2 finger protein "	122.497725377604	-0.664731506892607	0.743445002377042	-0.894123310759018	0.371255918314475	0.748622906528048
"Solyc11g072450"	"Mitochondrial F0 ATP synthase D chain "	5986.00889048978	-0.664490265528473	0.315620885372816	-2.10534313894839	0.035261449535148	0.309594553792213
"Solyc03g114240"	"BURP domain-containing protein "	53.6267811784547	-0.664345677650633	1.06391022386008	-0.624437722987802	0.532340157667052	0.845026239243507
"Solyc03g033790"	"Cell division protease ftsH homolog 3 "	443.557393044533	-0.664239854243727	0.925125054878336	-0.71800007008899	0.472757243599848	0.812705957593745
"Solyc03g005330"	"CBL-interacting protein kinase 20 "	77.3694714701655	-0.664098164181318	0.663522224233186	-1.00086800400514	0.316890627055107	0.713677640321207
"Solyc04g074790"	"RING finger protein "	552.769124572261	-0.663935344109101	0.328137424254482	-2.02334538834618	0.0430375504165623	0.33464220317359
"Solyc12g098440"	"RPM1 interacting protein 4 transcript 2 "	914.149210704202	-0.663831608005733	0.387267242102879	-1.71414345401665	0.0865023828761801	0.447213743349291
"Solyc09g082720"	"Aldo/keto reductase family protein "	373.124370865135	-0.663793389623278	0.431922875900957	-1.53683314003376	0.12433417573553	0.514478363199774
"Solyc04g071610"	"Water-stress inducible protein 3 "	102954.464741566	-0.663678057430281	0.486409844202133	-1.36444207563053	0.172428473039927	0.584816796468727
"Solyc08g076257"	NA	528.315322772028	-0.663654643959192	0.76928461852862	-0.862690645275787	0.388307577106046	0.75993771175944
"Solyc09g008460"	"Ras-related protein Rab-18 "	2512.73650170404	-0.663483701302558	0.41143431821453	-1.61261147145388	0.10682894465694	0.487099792439426
"Solyc01g067700"	"Unknown Protein "	136.377945830911	-0.663260882621769	0.353795415083594	-1.87470174667203	0.0608337664763334	0.38991118547331
"Solyc11g073010"	"Exocyst complex protein EXO70 "	187.46537758196	-0.663155668297906	0.411184815643522	-1.61279221184284	0.106789658715882	0.487099792439426
"Solyc02g079220"	"Solute carrier family 2, facilitated glucose transporter member 8 "	4432.79656587464	-0.662567205859927	0.461439087505027	-1.43587143742501	0.151038927375565	0.553366903519525
"Solyc01g111370"	"Choline transporter like family "	1639.78106952839	-0.662544561138156	0.285382600501091	-2.32160110663657	0.0202544242583302	0.245385947284722
"Solyc11g008890"	"Predicted membrane protein "	2520.98624235142	-0.662353232765429	0.472210004610431	-1.40266666588707	0.160716261927353	0.567396966120564
"Solyc07g032250"	"Homology to unknown gene "	482.326479704489	-0.661991097175202	0.24606398649549	-2.69032094701649	0.00713833301123975	0.154355308437086
"Solyc07g005130"	"Abhydrolase domain-containing protein FAM108B1 "	996.774336552384	-0.661961952413914	0.268862441469519	-2.46208413788045	0.01381322581153	0.205917690740092
"Solyc01g006370"	"Glucan synthase like 3 "	2560.14538624009	-0.661407987176249	0.335831662611508	-1.96946286134244	0.0488999632998273	0.354277141078576
"Solyc01g087150"	"Mate efflux family protein "	6.70899394184269	-0.661193090653589	1.17933612818037	-0.56064855036177	0.575037147312057	NA
"Solyc08g075710"	"Amino acid permease-like protein "	2021.43239938549	-0.661006974379692	0.332136170322451	-1.99016859180968	0.0465723669118935	0.345988111942813
"Solyc08g081530"	"Reductase "	1624.07838656849	-0.660959349835411	0.248679814861797	-2.65787293674293	0.00786355342481409	0.162262027766427
"Solyc01g109710"	"Universal stress protein "	1166.23296066097	-0.660740984630693	0.291224240703897	-2.26883923890972	0.0232781038194961	0.261081274029326
"Solyc12g099810"	"Crt homolog 1 "	107.619455925185	-0.660679790809556	0.398413955694134	-1.6582747199668	0.0972620291532924	0.467922804130005
"Solyc05g009900"	"CYCLOIDEA-like group 1B protein "	460.761297364806	-0.660655500013591	0.641871537689889	-1.02926436400546	0.303355464193154	0.705084708154254
"Solyc02g089240"	"Zinc finger family protein "	1337.22565326894	-0.660385945432423	0.365309187346479	-1.80774524240497	0.0706461596414565	0.415219243472402
"Solyc11g069040"	"Lactoylglutathione lyase "	2533.39953230801	-0.660332196322454	0.353922671352385	-1.8657527470598	0.0620759661710072	0.392979463499421
"Solyc10g047540"	"Unknown Protein "	20.6778014662332	-0.66018935478596	0.703532056662771	-0.938392712220664	0.348042629797806	0.732993328925838
"Solyc08g016770"	"Decarboxylase family protein "	211.515981030275	-0.660155806721335	1.01270050532526	-0.651876643933642	0.514480753120118	0.836110154698856
"Solyc08g080080"	"WD-repeat cell cycle regulatory protein "	563.064736063	-0.660149753503518	0.336725389530594	-1.96049889324885	0.0499375072138296	0.356845783738075
"Solyc02g070280"	"Amino acid transporter "	1730.00090963946	-0.660140964009642	0.58936845259638	-1.12008194721228	0.262678842842782	0.673758062031793
"Solyc11g071390"	"Disease resistance protein I2 "	7.72325395413355	-0.660112607568817	0.985196240821368	-0.670031593927393	0.502837650087765	NA
"Solyc04g045620"	"Unknown Protein "	1853.82175352773	-0.660109849518338	0.251577646544735	-2.62388116982786	0.00869341096831275	0.167792491670572
"Solyc02g086795"	NA	322.742742006277	-0.660045710555041	0.310951138329354	-2.12266696980518	0.0337817687180261	0.304936274168071
"Solyc02g093100"	"Receptor like kinase, RLK"	278.619826184442	-0.659853959092797	0.221914579690963	-2.97345924730005	0.00294463506186228	0.103730415090015
"Solyc01g109490"	"Unknown Protein "	30.7342907771491	-0.659497132796583	0.612399371924216	-1.07690693856263	0.281521842984483	0.689111487490617
"Solyc11g065190"	"Ubiquitin-conjugating enzyme E2-like protein "	186.842842044373	-0.659424071345481	0.620744335224223	-1.06231186323639	0.288094130554759	0.694467246701896
"Solyc04g016260"	"Calcium-transporting ATPase 1 "	5548.16940695806	-0.659417499967493	0.254381411253763	-2.5922393335167	0.0095353410586956	0.173526351570112
"Solyc02g067340"	"MYB transcription factor "	3842.89347799822	-0.65925304754475	0.557569158111609	-1.18237000370954	0.237058919959214	0.655310854510858
"Solyc07g065600"	"Genomic DNA chromosome 5 P1 clone MDF20 "	183.454372831342	-0.658923806242604	0.330557436673026	-1.9933715994246	0.0462207714052953	0.344285097396822
"Solyc06g053675"	NA	45.8118878591438	-0.658724737197638	0.679161117479572	-0.969909378266861	0.332091664996014	0.724255411943487
"Solyc10g011740"	"Ubiquitin-conjugating enzyme E2 8 "	926.202684735641	-0.658383271416941	0.401160829170366	-1.64119531006687	0.100756878959781	0.474984981410545
"Solyc03g118527"	NA	41.6538538801406	-0.658340746033701	0.660241092316368	-0.997121738854515	0.318705422308779	0.71447704966688
"Solyc01g090515"	NA	18.030276824468	-0.658204421151698	0.433209736999633	-1.51936663684052	0.128670234978149	0.521568468293533
"Solyc08g079660"	"ATP-dependent Clp protease ATP-binding subunit ClpC "	1241.79258128522	-0.658081328244887	0.349456309923288	-1.88315766394187	0.0596790045109384	0.387456191206954
"Solyc10g012400"	"Unknown Protein "	113.1981647524	-0.657978630364886	0.323271708895809	-2.03537337867371	0.0418133178743033	0.331882152803444
"Solyc05g009820"	"Glycosyltransferase family GT8 protein "	970.850828549422	-0.657846196262207	0.522000143236099	-1.26024140948303	0.207582288868393	0.624980778464667
"Solyc05g010710"	"UDP-glucosyltransferase "	286.441023417491	-0.657526297776191	0.448998024435043	-1.46443026916105	0.143076422692468	0.542602380161565
"Solyc05g055280"	"Ferredoxin-6 "	804.636626343605	-0.657483614540599	0.542465531707032	-1.21202837067201	0.225501520752962	0.644538970062664
"Solyc12g095850"	"Tryptophanyl-tRNA synthetase "	410.605482522803	-0.65732523547812	0.29210047942922	-2.25033946114217	0.0244274047808165	0.266364868381948
"Solyc04g005060"	"F3I6.9 protein "	1922.04237513914	-0.657284342874806	0.350366698302061	-1.87598977317228	0.0606566842034916	0.389541488691928
"Solyc06g034340"	"NAC domain protein IPR003441 "	14.442817279342	-0.657263304460766	1.10505532311616	-0.59477864203879	0.551991445951865	0.853739690008003
"Solyc02g084710"	"Thioredoxin h1 "	829.302819984517	-0.657072231643242	0.490526531664757	-1.33952434624333	0.180400034060776	0.594546683343795
"Solyc01g110760"	"Unknown Protein "	22.1464115702493	-0.656972182267452	0.620433839330272	-1.05889160232882	0.289649149186461	0.695392741914168
"Solyc07g053450"	"BZIP transcription factor family protein "	35.0794155908735	-0.656885238168157	0.632856575347815	-1.03796857575057	0.299284685212385	0.702070809281959
"Solyc04g056390"	"Isopentenyl-diphosphate delta-isomerase "	21734.32627	-0.656635785419221	0.690539090354206	-0.950903134364784	0.341653550556366	0.728794749123519
"Solyc03g121800"	"Coatomer subunit zeta-1 "	2946.15195993387	-0.656356676820272	0.776387008285725	-0.845398840804302	0.397888191507087	0.768442957124972
"Solyc08g044350"	"UDP-N-acetylglucosamine 1-carboxyvinyltransferase "	14.7605768466064	-0.655982012187163	0.57272720662188	-1.14536555030508	0.25205776261152	0.665472699552583
"Solyc04g064820"	"Vacuolar protein-sorting protein 45 "	728.353889756117	-0.655929590672216	0.257642477819024	-2.54589070957842	0.0108999308347328	0.185315289342775
"Solyc04g077540"	"Kinesin-like protein "	110.232997788291	-0.655521070942354	0.414336291102326	-1.58209909442971	0.1136269503289	0.498937459970753
"Solyc09g090410"	"50S ribosomal protein L28 "	912.472321825	-0.655142589570608	0.44927549751823	-1.45822016377384	0.144779867646519	0.545699878104883
"Solyc01g110000"	"Beta-galactosidase "	5344.79082480905	-0.655131912171895	0.385594944308478	-1.69901582435631	0.0893162020594619	0.452413530696865
"Solyc02g071910"	"Aquaporin Z-water channel protein "	13.0211041883187	-0.654972020694111	0.749044252300239	-0.874410315121915	0.381894841913819	0.755767460057538
"Solyc01g006280"	"Formate-tetrahydrofolate ligase "	6187.9790107541	-0.654971779983609	0.266833438904538	-2.45460907250808	0.0141037870964162	0.208591489842528
"Solyc02g050210"	"Breast cancer susceptibility protein 2b "	97.9591264162003	-0.654928140876744	0.249881955754194	-2.62095011582584	0.00876850914005923	0.167937074822183
"Solyc03g118650"	"Aldose 1-epimerase-like protein "	1545.1092918899	-0.654891464978707	0.30914733244283	-2.11837980228995	0.0341429150221317	0.306442191845369
"Solyc11g011970"	"Tyrosine phosphatase family protein "	315.251655811459	-0.65472554940374	0.438444793257155	-1.4932907391598	0.135361098669407	0.531666084635903
"Solyc02g067390"	"RNA recognition motif containing protein "	1155.18093097437	-0.654683325077431	0.432513718100247	-1.51367065986492	0.130109389971258	0.523697323946624
"Solyc01g005260"	"SEC14 cytosolic factor family protein "	274.245654582043	-0.654633944557414	0.282464462015819	-2.3175798466313	0.0204721665414247	0.247251956604679
"Solyc12g043005"	NA	128.765345434727	-0.654429838739222	1.05381400627703	-0.621010761710431	0.534592542431698	0.845832375819568
"Solyc04g077300"	"Serine/threonine-protein kinase receptor "	55.8509249461121	-0.654365053089667	1.81084109447094	-0.361359732274492	0.717830546073438	0.923600256287933
"Solyc05g054690"	"Unknown Protein "	62.7411469537894	-0.654221716364664	0.468092721707948	-1.39763274672928	0.162223379446396	0.569591057766085
"Solyc12g096250"	"N-hydroxycinnamoyl/benzoyltransferase 5 "	213.546920499908	-0.65417011254468	0.533290172137996	-1.22666823189722	0.219947312501197	0.638671710623343
"Solyc09g037025"	NA	6.5252386783194	-0.653955624414268	0.929444270334152	-0.70359853224891	0.481682825672227	NA
"Solyc02g079200"	"Armadillo/beta-catenin repeat family protein "	44.2981704095698	-0.653746327712159	2.88876560920306	-0.226306463089095	0.820963071962815	0.953844248798812
"Solyc12g005860"	"3-isopropylmalate dehydratase large subunit "	11235.8727429156	-0.653292071286767	0.218894612571321	-2.98450502555841	0.00284037535487204	0.101487062282809
"Solyc01g095580"	"GH3 family protein "	1442.15140516624	-0.653096448800299	0.216746548070443	-3.01318039255713	0.00258525193733745	0.0978050774949007
"Solyc11g008420"	"SKP1-like protein "	469.68410998426	-0.652854043657786	0.411851579709639	-1.58516823977719	0.112928114494556	0.498023788728094
"Solyc04g011350"	"2-oxoglutarate dehydrogenase E1 component "	3062.310347324	-0.652709842433156	0.406862582096775	-1.60425133977522	0.108658662285841	0.489714226085597
"Solyc01g104030"	"Inward rectifier potassium channel-like protein "	3175.85816361658	-0.652664008528765	0.351940099175941	-1.85447469628201	0.0636712769830675	0.396820713243409
"Solyc01g109010"	"Unknown Protein "	260.331707105844	-0.652637106241058	0.485760029894468	-1.34353809716053	0.179097798604149	0.593739535578702
"Solyc11g008780"	"Acetolactate synthase small subunit "	1556.30677659079	-0.652593346888029	0.42191288327808	-1.5467490393222	0.121923772949313	0.510890567589173
"Solyc02g092680"	"Subtilisin-like protease "	18.2096663375954	-0.65206503697714	0.711035472173527	-0.917064003830747	0.35910910216861	0.741745814811471
"Solyc12g008330"	"Unknown Protein "	209.514125416451	-0.651831088185507	1.30023676310415	-0.501317226740568	0.616147883359193	0.885039036375642
"Solyc10g079000"	"Transmembrane and coiled-coil domain-containing protein 1 "	1187.05281958374	-0.651670025773201	0.421246324637628	-1.54700465656001	0.121862122789577	0.510738343350172
"Solyc08g068520"	"F-box family protein "	16.5040813201217	-0.651668268959878	0.689509546614171	-0.94511855877832	0.344598351480838	0.73081257821075
"Solyc04g076527"	NA	118.336311102128	-0.651534331999918	0.40838904671302	-1.59537660778096	0.110628043771053	0.493018662697762
"Solyc12g013960"	"Unknown Protein "	1159.52521550516	-0.651470576694366	0.446689742707881	-1.45844086937184	0.144719062503195	0.545699878104883
"Solyc11g068410"	"Unknown Protein "	27.5980349056431	-0.651395890772238	1.62613032130346	-0.400580373072495	0.688729098272034	0.914846723493033
"Solyc03g079970"	"Unknown Protein "	2102.49013280596	-0.651333919316553	0.91818342891399	-0.709372331067812	0.478093453312366	0.816043233603925
"Solyc01g005385"	NA	51.0545651702998	-0.651277463563817	0.521733838280929	-1.24829446698287	0.211923239716604	0.630646610658026
"Solyc08g006250"	"Copper transporter "	768.637008475332	-0.65124778055808	0.320249636313596	-2.03356290440986	0.0419956851917211	0.332482964317098
"Solyc03g005930"	"Cyclic phosphodiesterase "	294.00849596949	-0.650486561394085	0.429206152471988	-1.51555740207275	0.129631305263773	0.523351291215389
